"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel"
"FC","2020-09-20",87.4,-1.73,5.87,"Yu Darvish",518626,506433,"null","called_strike",NA,NA,NA,NA,2,"null","R","R","R","CHC","MIN","S","null","null",1,0,2020,0.4,0.1,0.09,2.82,NA,NA,596146,0,1,"Top",NA,NA,NA,NA,605170,NA,"null",3.61517351292821,-127.405436404171,-1.46303569325594,3.52044480474878,21.8032010008157,-31.3159415854083,3.03,1.48,NA,NA,NA,88.1,2689,6.3,631617,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.73,"null","null","null","null","null","null","null",2,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FC","2020-09-20",87.6,-1.59,5.86,"Yu Darvish",518626,506433,"null","blocked_ball",NA,NA,NA,NA,14,"null","R","R","R","CHC","MIN","B","null","null",0,0,2020,0.5,0,1.35,0.35,NA,NA,596146,0,1,"Top",NA,NA,NA,NA,605170,NA,"null",6.09202535585141,-127.402205117772,-7.19385387547729,4.31616110215917,23.1465028591633,-31.4057298750732,3.05,1.47,NA,NA,NA,88.4,2772,6.6,631617,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.59,"null","null","null","null","null","null","null",2,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"FC","2020-09-20",83.7,-1.52,5.92,"Yu Darvish",596146,506433,"single","hit_into_play_no_out",NA,NA,NA,NA,6,"Max Kepler singles on a sharp line drive to right fielder Jason Heyward.  ","R","L","R","CHC","MIN","X","9","line_drive",1,0,2020,0.4,0,0.35,2.32,NA,NA,NA,0,1,"Top",200.82,103.44,NA,NA,605170,NA,"null",3.62497362277029,-121.985106963624,-1.94553751701389,2.92050085974047,21.4604844100793,-32.1871601158222,3.38,1.64,234,101,15,84.2,2593,6.3,631617,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.52,"0.721","0.677","0.90","1","1","0","4",1,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",0
"FC","2020-09-20",82.5,-1.58,6.03,"Yu Darvish",596146,506433,"null","ball",NA,NA,NA,NA,12,"null","R","L","R","CHC","MIN","B","null","null",0,0,2020,0.6,-0.1,1.02,3.35,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,605170,NA,"null",4.77495182453908,-120.199178133731,0.558628365632587,4.98858313151037,19.8940488809505,-33.6938416403585,3.05,1.2,NA,NA,NA,83.1,2620,6.3,631617,506433,605170,519203,543401,592178,595879,656941,664023,518792,-1.58,"null","null","null","null","null","null","null",1,1,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",NA
"SL","2020-09-19",81.2,-1.57,5.42,"Trevor Bauer",663611,545333,"field_out","hit_into_play",NA,NA,NA,NA,12,"Nick Madrigal grounds out, pitcher Trevor Bauer to first baseman Joey Votto.  ","R","R","R","CIN","CWS","X","1","ground_ball",0,2,2020,1.4,0.2,1.31,2.21,NA,NA,NA,2,7,"Top",128.11,169.28,NA,NA,592200,NA,"null",3.8055168108331,-118.090649013944,-0.856160275384795,12.0292154209186,25.2600420180735,-30.4447079936507,2.82,1.32,5,63,-34,80.9,3042,6.4,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.57,"0.050","0.045","0.00","1","0","0","2",52,4,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",0
"KC","2020-09-19",80.3,-1.18,5.99,"Trevor Bauer",663611,545333,"null","foul",NA,NA,NA,NA,7,"null","R","R","R","CIN","CWS","S","null","null",0,2,2020,0.4,-1.8,-0.39,1.46,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,592200,NA,"null",0.981340805808109,-116.872406771007,0.223626646968309,3.42861662371863,25.6884095383553,-48.9484903509738,2.82,1.32,4,73,-42,79.8,2952,6.3,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.18,"null","null","null","null","null","null","null",52,3,"Knuckle Curve",0,2,2,0,2,0,2,0,"Standard","Standard",0
"KC","2020-09-19",78.6,-1.28,6.09,"Trevor Bauer",663611,545333,"null","foul_tip",NA,NA,NA,NA,8,"null","R","R","R","CIN","CWS","S","null","null",0,1,2020,0.6,-1.7,0.2,1.24,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,592200,NA,"null",2.05439200190125,-114.379405864327,-0.319419301090915,4.83443809043756,25.6147845974885,-47.2734451574992,2.82,1.32,NA,NA,NA,77.9,2895,6.3,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.28,"null","null","null","null","null","null","null",52,2,"Knuckle Curve",0,2,2,0,2,0,2,0,"Standard","Standard",NA
"FF","2020-09-19",92.5,-1.31,5.72,"Trevor Bauer",663611,545333,"null","foul",NA,NA,NA,NA,12,"null","R","R","R","CIN","CWS","S","null","null",0,0,2020,-0.8,1.8,0.13,3.37,NA,NA,NA,2,7,"Top",NA,NA,NA,NA,592200,NA,"null",5.37101476435855,-134.55356980328,-4.09407532199461,-10.5421957602201,31.7220672987585,-9.5972075978684,2.82,1.32,150,78.3,66,92.4,2764,6.4,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.31,"null","null","null","null","null","null","null",52,1,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Standard","Standard",0
"FF","2020-09-19",94.7,-1.44,5.71,"Trevor Bauer",608577,545333,"strikeout","called_strike",NA,NA,NA,NA,9,"Nomar Mazara called out on strikes.  ","R","L","R","CIN","CWS","S","2","null",3,2,2020,-0.9,1.7,0.54,1.65,NA,NA,NA,1,7,"Top",NA,NA,NA,NA,592200,NA,"null",7.28589553167108,-137.518854218637,-8.69897604954956,-13.6363096964709,32.193180541764,-8.6997540280484,3.43,1.72,NA,NA,NA,94.6,2735,6.5,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.44,"null","null","0.00","1","0","0","null",51,6,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"SL","2020-09-19",80.4,-1.79,5.47,"Trevor Bauer",608577,545333,"null","ball",NA,NA,NA,NA,11,"null","R","L","R","CIN","CWS","B","null","null",2,2,2020,1.4,-0.2,-1.6,3.6,NA,NA,NA,1,7,"Top",NA,NA,NA,NA,592200,NA,"null",-2.200573584211,-116.979606879072,3.05253240780343,13.1608266882977,24.1526941049152,-35.1891958966023,3.5,1.74,NA,NA,NA,80,3018,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.79,"null","null","null","null","null","null","null",51,5,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"FF","2020-09-19",93.7,-1.46,5.68,"Trevor Bauer",608577,545333,"null","called_strike",NA,NA,NA,NA,7,"null","R","L","R","CIN","CWS","S","null","null",2,1,2020,-0.8,1.6,-0.47,2.23,NA,NA,NA,1,7,"Top",NA,NA,NA,NA,592200,NA,"null",4.38702384044426,-136.210145088772,-6.63234517470417,-11.288901446224,31.1411827101481,-11.3648846572927,3.55,1.77,NA,NA,NA,93.8,2694,6.5,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.46,"null","null","null","null","null","null","null",51,4,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"KC","2020-09-19",79.2,-1.37,6.02,"Trevor Bauer",608577,545333,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CIN","CWS","B","null","null",1,1,2020,0.8,-1.6,1.09,1.17,NA,NA,NA,1,7,"Top",NA,NA,NA,NA,592200,NA,"null",3.90980342862038,-115.153694903219,-0.632040679376905,5.91910824521778,26.6525673144502,-46.2715409422603,3.53,1.7,NA,NA,NA,78.3,2989,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.37,"null","null","null","null","null","null","null",51,3,"Knuckle Curve",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"SL","2020-09-19",78.5,-1.81,5.58,"Trevor Bauer",608577,545333,"null","called_strike",NA,NA,NA,NA,13,"null","R","L","R","CIN","CWS","S","null","null",1,0,2020,1.4,-0.3,-0.89,2.5,NA,NA,NA,1,7,"Top",NA,NA,NA,NA,592200,NA,"null",-0.558222746494072,-114.194978410798,0.71519153990248,12.0671968957332,23.6157050165216,-34.735830609718,3.6,1.7,NA,NA,NA,77.8,2833,6.1,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.81,"null","null","null","null","null","null","null",51,2,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"SL","2020-09-19",79.1,-1.87,5.56,"Trevor Bauer",608577,545333,"null","ball",NA,NA,NA,NA,1,"null","R","L","R","CIN","CWS","B","null","null",0,0,2020,1.5,0.1,-0.46,3.6,NA,NA,NA,1,7,"Top",NA,NA,NA,NA,592200,NA,"null",0.27011633438189,-115.129102211474,2.31093358842604,13.1635996724588,23.2568176883836,-31.6592188838985,3.63,1.75,NA,NA,NA,78.7,2804,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.87,"null","null","null","null","null","null","null",51,1,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"SL","2020-09-19",77.1,-1.71,5.57,"Trevor Bauer",673357,545333,"field_out","hit_into_play",NA,NA,NA,NA,4,"Luis Robert grounds out softly, pitcher Trevor Bauer to first baseman Joey Votto.  ","R","R","R","CIN","CWS","X","1","ground_ball",1,0,2020,1.5,-0.2,-0.49,2.91,NA,NA,NA,0,7,"Top",128.63,185.57,NA,NA,592200,NA,"null",-0.224420829433759,-112.24789893556,1.70710102315491,13.0553425552919,21.6005066378651,-34.3895497453847,3.54,1.66,44,52.8,4,76.9,2821,6.3,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.71,"0.107","0.096","0.00","1","0","0","1",50,2,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",0
"KC","2020-09-19",76.9,-1.17,6.12,"Trevor Bauer",673357,545333,"null","ball",NA,NA,NA,NA,11,"null","R","R","R","CIN","CWS","B","null","null",0,0,2020,0.4,-1.7,-0.76,4.18,NA,NA,NA,0,7,"Top",NA,NA,NA,NA,592200,NA,"null",0.0877839591248704,-111.666570921373,5.98819906583074,3.54830033252298,22.561515486205,-47.4676482114883,3.92,1.94,NA,NA,NA,76.2,2758,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.17,"null","null","null","null","null","null","null",50,1,"Knuckle Curve",0,2,2,0,2,0,2,0,"Standard","Standard",NA
"KC","2020-09-19",78.3,-1.33,6.08,"Trevor Bauer",660162,545333,"field_out","hit_into_play",NA,NA,NA,NA,5,"Yoan Moncada lines out sharply to second baseman Mike Moustakas.  ","R","L","R","CIN","CWS","X","4","line_drive",0,0,2020,0.6,-1.6,0.1,2.55,NA,NA,NA,2,6,"Top",131.62,134.49,NA,NA,592200,NA,"null",2.02736763807056,-113.835083884871,2.35413774617898,4.47817046230132,24.9332696336394,-46.7593691252112,3.29,1.53,161,100.8,10,77.6,2803,6.3,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.33,"0.779","0.701","0.00","1","0","0","4",46,1,"Knuckle Curve",0,2,2,0,2,0,2,0,"Infield shift","Standard",0
"SL","2020-09-19",79.8,-1.59,5.5,"Trevor Bauer",429665,545333,"field_out","hit_into_play",NA,NA,NA,NA,12,"Edwin Encarnacion pops out to second baseman Mike Moustakas.  ","R","R","R","CIN","CWS","X","4","popup",3,1,2020,1.5,-0.2,0.87,2.64,NA,NA,NA,1,6,"Top",136.9,105.71,NA,NA,592200,NA,"null",2.52301643076655,-116.123127878593,0.863677537957183,13.2168974972795,23.7109253015969,-34.3928725752364,3.32,1.57,227,95.4,54,79.4,3050,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.59,"0.014","0.019","0.00","1","0","0","3",45,5,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",0
"FF","2020-09-19",94.8,-1.31,5.69,"Trevor Bauer",429665,545333,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","CIN","CWS","B","null","null",2,1,2020,-0.6,1.5,1.37,1.11,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,592200,NA,"null",8.47285722764227,-137.540622526638,-9.76976736999051,-10.1062864852624,30.1728920628437,-10.4622424928178,3.51,1.71,NA,NA,NA,95,2601,6.5,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.31,"null","null","null","null","null","null","null",45,4,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"SL","2020-09-19",78.6,-1.68,5.58,"Trevor Bauer",429665,545333,"null","ball",NA,NA,NA,NA,4,"null","R","R","R","CIN","CWS","B","null","null",1,1,2020,1.5,-0.4,-0.83,2.57,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,592200,NA,"null",-0.948526335515077,-114.428303093762,1.0313848853515,13.3006201356688,23.1973849500897,-35.7260390648372,3.42,1.66,NA,NA,NA,78.2,2874,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.68,"null","null","null","null","null","null","null",45,3,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"SL","2020-09-19",81,-1.61,5.51,"Trevor Bauer",429665,545333,"null","ball",NA,NA,NA,NA,12,"null","R","R","R","CIN","CWS","B","null","null",0,1,2020,1.5,0.3,0.81,3.84,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,592200,NA,"null",2.54024211409468,-117.975612273033,2.38131902788205,13.4249446718659,23.3681702943116,-30.2839076164222,3.37,1.61,NA,NA,NA,80.8,2991,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.61,"null","null","null","null","null","null","null",45,2,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"SL","2020-09-19",78.6,-1.68,5.56,"Trevor Bauer",429665,545333,"null","called_strike",NA,NA,NA,NA,5,"null","R","R","R","CIN","CWS","S","null","null",0,0,2020,1.5,-0.4,-0.08,2.33,NA,NA,NA,1,6,"Top",NA,NA,NA,NA,592200,NA,"null",0.738571286292999,-114.403346112733,0.550741195048217,12.6887842777399,22.8812223445867,-35.5910759582865,3.39,1.64,NA,NA,NA,78.6,2736,6.5,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.68,"null","null","null","null","null","null","null",45,1,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"KC","2020-09-19",78.7,-1.27,6.07,"Trevor Bauer",650391,545333,"field_out","hit_into_play",NA,NA,NA,NA,8,"Eloy Jimenez grounds out, second baseman Mike Moustakas to first baseman Joey Votto.  ","R","R","R","CIN","CWS","X","4","ground_ball",1,1,2020,0.5,-1.8,0.06,2.18,NA,NA,NA,0,6,"Top",125.99,129.35,NA,NA,592200,NA,"null",2.01081188866188,-114.485956191558,1.76667275683313,3.55040269401419,25.0478439836149,-48.0178797678837,3.41,1.65,120,97.1,7,78,2819,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.27,"0.507","0.456","0.00","1","0","0","4",44,3,"Knuckle Curve",0,2,2,0,2,0,2,0,"Standard","Standard",0
"KC","2020-09-19",78.8,-1.17,6.08,"Trevor Bauer",650391,545333,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","CIN","CWS","B","null","null",0,1,2020,0.7,-1.7,1.27,1.29,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,592200,NA,"null",3.93118599685526,-114.478118495905,-0.164089083760229,5.37917166332796,27.0414924001912,-47.2580223403389,3.61,1.8,NA,NA,NA,77.8,2883,6.3,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.17,"null","null","null","null","null","null","null",44,2,"Knuckle Curve",0,2,2,0,2,0,2,0,"Standard","Standard",NA
"KC","2020-09-19",76.8,-1.3,6.15,"Trevor Bauer",650391,545333,"null","called_strike",NA,NA,NA,NA,2,"null","R","R","R","CIN","CWS","S","null","null",0,0,2020,0.6,-1.7,0.21,3.44,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,592200,NA,"null",2.01927799714472,-111.593050139661,4.4394384094269,4.85021668920956,24.2620949153211,-47.233732868994,3.68,1.8,NA,NA,NA,75.8,2778,6.1,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.3,"null","null","null","null","null","null","null",44,1,"Knuckle Curve",0,2,2,0,2,0,2,0,"Standard","Standard",NA
"SI","2020-09-19",95.3,-1.23,5.68,"Trevor Bauer",547989,545333,"field_out","hit_into_play",NA,NA,NA,NA,9,"Jose Abreu lines out to center fielder Nick Senzel.  ","R","R","R","CIN","CWS","X","8","line_drive",1,2,2020,-1.2,1.7,0.4,1.82,NA,NA,NA,2,5,"Top",125.37,180.47,NA,NA,592200,NA,"null",6.96882215047684,-138.375336523653,-8.34093771011999,-16.9777177261902,32.4075544294207,-8.29521690101034,3.46,1.6,363,99,29,95.1,3016,6.4,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.23,"0.636","1.078","0.00","1","0","0","6",40,4,"Sinker",0,2,2,0,2,0,2,0,"Standard","Standard",1
"SL","2020-09-19",81.1,-1.71,5.48,"Trevor Bauer",547989,545333,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","CIN","CWS","B","null","null",0,2,2020,1.4,-0.1,1.48,2.22,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,592200,NA,"null",4.41000518520172,-118.032241415588,-0.349120896435546,12.3195109192831,24.6660774415217,-33.5230858539084,3.61,1.68,NA,NA,NA,80.8,3026,6.3,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.71,"null","null","null","null","null","null","null",40,3,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",NA
"SL","2020-09-19",80.5,-1.57,5.53,"Trevor Bauer",547989,545333,"null","called_strike",NA,NA,NA,NA,14,"null","R","R","R","CIN","CWS","S","null","null",0,1,2020,1.4,-0.1,0.94,2.46,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,592200,NA,"null",2.8193390723829,-117.191748128425,0.0832489657808559,12.6014402376514,24.1237811678213,-33.2328308249737,3.66,1.71,NA,NA,NA,80,3055,6.1,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.57,"null","null","null","null","null","null","null",40,2,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",NA
"SL","2020-09-19",80,-1.66,5.51,"Trevor Bauer",547989,545333,"null","called_strike",NA,NA,NA,NA,14,"null","R","R","R","CIN","CWS","S","null","null",0,0,2020,1.5,-0.2,0.85,2.33,NA,NA,NA,2,5,"Top",NA,NA,NA,NA,592200,NA,"null",2.7269125282535,-116.50010677794,0.0941498117966029,12.9107968045052,23.642182655653,-34.1248797111792,3.71,1.7,NA,NA,NA,79.7,3005,6.3,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.66,"null","null","null","null","null","null","null",40,1,"Slider",0,2,2,0,2,0,2,0,"Standard","Standard",NA
"SL","2020-09-19",80.7,-1.85,5.52,"Trevor Bauer",518735,545333,"field_out","hit_into_play",NA,NA,NA,NA,5,"Yasmani Grandal grounds out, second baseman Mike Moustakas to first baseman Joey Votto.  ","R","L","R","CIN","CWS","X","4","ground_ball",2,2,2020,1.5,-0.1,-0.27,2.38,NA,NA,NA,1,5,"Top",136.05,168.08,NA,NA,592200,NA,"null",0.585093656358017,-117.561435412253,-0.215192008447073,14.1158486808255,22.5960401225815,-32.8782140904304,3.13,1.6,13,82.5,-11,80.6,3097,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.85,"0.064","0.058","0.00","1","0","0","2",39,6,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",0
"FF","2020-09-19",95,-1.31,5.74,"Trevor Bauer",518735,545333,"null","foul",NA,NA,NA,NA,4,"null","R","L","R","CIN","CWS","S","null","null",2,2,2020,-0.9,1.7,-0.56,2.36,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,592200,NA,"null",3.98120763699798,-138.190606600029,-6.97444468860678,-12.2776355030965,31.7310800231561,-9.08132694777891,3.13,1.6,NA,NA,NA,95,2883,6.4,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.31,"null","null","null","null","null","null","null",39,5,"4-Seam Fastball",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"KC","2020-09-19",80.9,-1.24,5.97,"Trevor Bauer",518735,545333,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CIN","CWS","B","null","null",1,2,2020,0.6,-1.8,0.2,0.9,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,592200,NA,"null",1.9921168955969,-117.618109428281,-1.14205572920568,5.37775376073335,28.1996061059412,-48.0999972734555,3.18,1.52,NA,NA,NA,79.9,2962,6.3,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.24,"null","null","null","null","null","null","null",39,4,"Knuckle Curve",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"KC","2020-09-19",81.6,-1.32,5.9,"Trevor Bauer",518735,545333,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CIN","CWS","B","null","null",0,2,2020,0.8,-1.8,0.72,-0.29,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,592200,NA,"null",3.09209216970069,-118.595727979901,-3.56623808383126,6.36733739985783,30.023747966086,-48.4304029436808,3.27,1.64,NA,NA,NA,80.5,3118,6.4,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.32,"null","null","null","null","null","null","null",39,3,"Knuckle Curve",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"KC","2020-09-19",80.2,-1.25,5.98,"Trevor Bauer",518735,545333,"null","swinging_strike",NA,NA,NA,NA,14,"null","R","L","R","CIN","CWS","S","null","null",0,1,2020,1.1,-1.8,1.32,0.45,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,592200,NA,"null",3.64079580646076,-116.465074114649,-1.86512322915213,8.43760623275305,30.2345288988193,-47.6634390224895,3.13,1.6,NA,NA,NA,78.8,3130,6.3,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.25,"null","null","null","null","null","null","null",39,2,"Knuckle Curve",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"SL","2020-09-19",80.7,-1.8,5.56,"Trevor Bauer",518735,545333,"null","called_strike",NA,NA,NA,NA,2,"null","R","L","R","CIN","CWS","S","null","null",0,0,2020,1.3,-0.1,-0.05,3.06,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,592200,NA,"null",1.3399309768754,-117.428105399892,1.43523802639567,12.0303248481617,25.9537737544637,-33.7867310367971,3.2,1.52,NA,NA,NA,80.3,3066,6.4,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.8,"null","null","null","null","null","null","null",39,1,"Slider",0,2,2,0,2,0,2,0,"Infield shift","Standard",NA
"SI","2020-09-19",95.4,-1.35,5.69,"Trevor Bauer",641313,545333,"home_run","hit_into_play_score",NA,NA,NA,NA,2,"Tim Anderson homers (9) on a fly ball to center field.  ","R","R","R","CIN","CWS","X","null","fly_ball",2,1,2020,-1,1.7,0.11,3.22,NA,NA,NA,1,5,"Top",129.39,20.3,NA,NA,592200,NA,"null",6.16707390637391,-138.661967623691,-4.64824542170474,-14.7430340256432,32.9347517706359,-9.43931555674983,3.32,1.54,421,106.9,32,95.2,2977,6.4,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.35,"0.971","1.796","2.00","1","0","3","6",38,4,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",1
"SI","2020-09-19",93.9,-1.34,5.68,"Trevor Bauer",641313,545333,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","CIN","CWS","B","null","null",1,1,2020,-1,1.7,0.7,1.42,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,592200,NA,"null",7.5546999930361,-136.324757271229,-9.10093949034946,-14.352665226015,29.8898044032673,-8.93479976933448,3.49,1.66,NA,NA,NA,94.1,2868,6.5,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.34,"null","null","null","null","null","null","null",38,3,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",NA
"SL","2020-09-19",81.2,-1.59,5.48,"Trevor Bauer",641313,545333,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","CIN","CWS","B","null","null",0,1,2020,1.6,-0.2,1.64,1,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,592200,NA,"null",4.08635302121245,-118.16962608173,-3.01817918276099,14.4694705815901,23.9746250899345,-33.4585041271329,3.56,1.73,NA,NA,NA,80.9,2939,6.2,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.59,"null","null","null","null","null","null","null",38,2,"Slider",0,1,1,0,1,0,1,0,"Standard","Standard",NA
"FF","2020-09-19",94.8,-1.29,5.69,"Trevor Bauer",641313,545333,"null","foul",NA,NA,NA,NA,3,"null","R","R","R","CIN","CWS","S","null","null",0,0,2020,-0.6,1.7,0.73,2.96,NA,NA,NA,1,5,"Top",NA,NA,NA,NA,592200,NA,"null",6.69259589042662,-137.876734496639,-5.18914910454207,-9.49258557380755,32.0232127178743,-9.86380106425804,3.32,1.54,229,81.9,54,94.8,2757,6.4,631577,545333,592200,458015,519058,553993,676480,606157,669222,592206,-1.29,"null","null","null","null","null","null","null",38,1,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",0
